 ,Area,Mean,Min,Max,X,Y
735,0,2600,2600,2600,514,1558
736,0,2596,2596,2596,1495,2040
737,0,2589,2589,2589,547,1837
738,0,2589,2589,2589,106,1676
739,0,2585,2585,2585,969,1403
740,0,2582,2582,2582,1001,1749
741,0,2582,2582,2582,703,1510
742,0,2578,2578,2578,629,1640
743,0,2576,2576,2576,917,1464
744,0,2565,2565,2565,540,1675
745,0,2565,2565,2565,747,1641
746,0,2565,2565,2565,824,1588
747,0,2560,2560,2560,512,1821
748,0,2560,2560,2560,1208,1683
749,0,2555,2555,2555,1613,1966
750,0,2549,2549,2549,1129,1746
751,0,2549,2549,2549,836,1542
752,0,2537,2537,2537,933,1468
753,0,2508,2508,2508,399,2002
754,0,2499,2499,2499,638,1716
755,0,2497,2497,2497,309,1915
756,0,2493,2493,2493,1085,1542
757,0,2491,2491,2491,1207,1758
758,0,2479,2479,2479,1303,1877
759,0,2475,2475,2475,1383,1969
760,0,2468,2468,2468,1467,2017
761,0,2468,2468,2468,536,1781
762,0,2463,2463,2463,708,2051
763,0,2452,2452,2452,1408,1969
764,0,2448,2448,2448,657,1788
