 ,Area,Mean,Min,Max,X,Y
674,0,3307,3307,3307,226,1275
675,0,3306,3306,3306,115,1722
676,0,3305,3305,3305,1259,1868
677,0,3303,3303,3303,558,1839
678,0,3303,3303,3303,380,1635
679,0,3303,3303,3303,1863,752
680,0,3303,3303,3303,1853,557
681,0,3299,3299,3299,1459,1286
682,0,3299,3299,3299,395,1263
683,0,3299,3299,3299,1270,30
684,0,3296,3296,3296,1343,1325
685,0,3294,3294,3294,116,673
686,0,3293,3293,3293,210,1940
687,0,3293,3293,3293,1580,1410
688,0,3292,3292,3292,1904,785
689,0,3292,3292,3292,998,613
690,0,3291,3291,3291,1060,550
691,0,3290,3290,3290,1468,1610
692,0,3289,3289,3289,699,1247
693,0,3287,3287,3287,877,1440
694,0,3284,3284,3284,1962,1009
695,0,3281,3281,3281,1336,1685
696,0,3279,3279,3279,1523,811
697,0,3276,3276,3276,861,1432
698,0,3275,3275,3275,663,1340
699,0,3275,3275,3275,1397,1194
700,0,3274,3274,3274,816,583
701,0,3274,3274,3274,1346,287
702,0,3273,3273,3273,763,1772
703,0,3271,3271,3271,1893,1770
704,0,3268,3268,3268,1879,1752
705,0,3268,3268,3268,629,1327
706,0,3268,3268,3268,394,538
707,0,3266,3266,3266,386,890
708,0,3265,3265,3265,523,794
709,0,3265,3265,3265,1398,389
710,0,3264,3264,3264,617,737
711,0,3263,3263,3263,1556,1294
712,0,3261,3261,3261,1377,304
713,0,3259,3259,3259,153,1931
714,0,3259,3259,3259,1845,599
715,0,3258,3258,3258,847,783
716,0,3258,3258,3258,1095,452
717,0,3252,3252,3252,639,1038
718,0,3248,3248,3248,502,1709
719,0,3248,3248,3248,355,1178
720,0,3246,3246,3246,1294,905
721,0,3245,3245,3245,371,1232
722,0,3239,3239,3239,579,1830
723,0,3237,3237,3237,1728,1666
724,0,3237,3237,3237,409,860
725,0,3237,3237,3237,1632,18
726,0,3231,3231,3231,1133,1411
727,0,3231,3231,3231,974,892
728,0,3229,3229,3229,1825,1705
729,0,3229,3229,3229,83,806
730,0,3228,3228,3228,1137,1832
731,0,3228,3228,3228,1571,416
732,0,3226,3226,3226,1329,941
733,0,3224,3224,3224,373,1799
734,0,3222,3222,3222,0,1170
735,0,3220,3220,3220,736,461
736,0,3217,3217,3217,358,1443
737,0,3217,3217,3217,1307,521
738,0,3216,3216,3216,586,1388
739,0,3215,3215,3215,992,1757
740,0,3215,3215,3215,1537,1087
741,0,3213,3213,3213,455,1112
742,0,3212,3212,3212,1957,1911
743,0,3211,3211,3211,756,1725
744,0,3211,3211,3211,834,1317
745,0,3211,3211,3211,1191,224
746,0,3209,3209,3209,372,1785
747,0,3209,3209,3209,213,1526
748,0,3209,3209,3209,1113,956
749,0,3208,3208,3208,797,1699
750,0,3208,3208,3208,1173,1446
751,0,3207,3207,3207,1252,522
752,0,3206,3206,3206,455,1221
753,0,3206,3206,3206,115,892
754,0,3206,3206,3206,990,554
755,0,3205,3205,3205,1969,1578
756,0,3204,3204,3204,710,1486
757,0,3204,3204,3204,451,1074
758,0,3202,3202,3202,1563,1601
759,0,3202,3202,3202,932,752
760,0,3201,3201,3201,1160,520
761,0,3198,3198,3198,820,1799
762,0,3198,3198,3198,1800,1395
763,0,3193,3193,3193,1454,672
764,0,3190,3190,3190,866,817
765,0,3189,3189,3189,1255,770
766,0,3188,3188,3188,1731,1351
767,0,3188,3188,3188,901,647
