 ,Area,Mean,Min,Max,X,Y
885,0,562,562,562,1272,1142
886,0,562,562,562,62,980
887,0,562,562,562,601,377
888,0,561,561,561,1538,1484
889,0,561,561,561,174,1167
890,0,561,561,561,848,738
891,0,561,561,561,333,714
892,0,561,561,561,1095,274
893,0,561,561,561,454,149
894,0,560,560,560,636,628
895,0,560,560,560,1591,418
896,0,559,559,559,226,1177
897,0,559,559,559,1306,1106
898,0,559,559,559,43,110
899,0,558,558,558,621,1307
900,0,558,558,558,1335,1025
901,0,558,558,558,348,975
902,0,558,558,558,1698,937
903,0,558,558,558,95,199
904,0,557,557,557,1506,1075
905,0,557,557,557,835,970
906,0,557,557,557,1071,340
907,0,557,557,557,1605,196
908,0,556,556,556,42,979
909,0,556,556,556,1854,832
910,0,554,554,554,86,1483
911,0,554,554,554,1550,1079
912,0,554,554,554,548,851
913,0,554,554,554,288,402
914,0,554,554,554,1577,200
915,0,554,554,554,1680,108
916,0,553,553,553,1530,1206
917,0,553,553,553,1518,915
918,0,553,553,553,916,909
919,0,553,553,553,121,406
920,0,553,553,553,1047,383
921,0,553,553,553,1120,353
922,0,553,553,553,130,196
923,0,552,552,552,440,1469
924,0,552,552,552,634,1246
925,0,552,552,552,501,1133
926,0,552,552,552,404,974
927,0,552,552,552,94,897
928,0,552,552,552,1686,810
929,0,552,552,552,1382,772
930,0,552,552,552,398,308
931,0,551,551,551,1122,1373
932,0,551,551,551,802,1162
933,0,551,551,551,62,359
934,0,550,550,550,707,1468
935,0,550,550,550,1665,1186
936,0,550,550,550,542,1064
937,0,550,550,550,1227,886
938,0,550,550,550,985,618
939,0,550,550,550,1082,599
940,0,550,550,550,1577,567
941,0,550,550,550,153,367
942,0,549,549,549,887,1418
943,0,549,549,549,1399,1051
944,0,549,549,549,466,513
945,0,549,549,549,575,41
946,0,549,549,549,24,36
947,0,548,548,548,1319,730
948,0,548,548,548,1357,532
949,0,548,548,548,1225,343
950,0,548,548,548,943,185
951,0,548,548,548,1480,68
952,0,547,547,547,1752,1468
953,0,547,547,547,569,1403
954,0,547,547,547,54,1173
955,0,547,547,547,1458,1020
956,0,547,547,547,114,256
957,0,547,547,547,1629,234
958,0,547,547,547,1002,230
959,0,547,547,547,1143,71
960,0,546,546,546,911,726
961,0,546,546,546,657,633
962,0,546,546,546,298,250
963,0,546,546,546,1036,198
964,0,546,546,546,346,117
965,0,546,546,546,1137,45
966,0,545,545,545,948,1408
967,0,545,545,545,1780,1256
968,0,545,545,545,319,1221
969,0,545,545,545,239,1217
970,0,545,545,545,1118,1176
971,0,545,545,545,353,1172
972,0,545,545,545,426,1052
973,0,545,545,545,708,908
974,0,545,545,545,53,818
975,0,545,545,545,1549,730
976,0,545,545,545,1825,605
977,0,545,545,545,1628,483
978,0,544,544,544,1283,1289
979,0,544,544,544,1054,1259
980,0,544,544,544,1794,1068
981,0,544,544,544,258,994
982,0,544,544,544,775,665
983,0,544,544,544,1666,218
984,0,543,543,543,1679,1155
985,0,543,543,543,1634,1010
986,0,543,543,543,1450,761
987,0,542,542,542,44,1429
988,0,542,542,542,1118,1220
989,0,542,542,542,262,1152
990,0,541,541,541,585,1476
991,0,541,541,541,853,1423
992,0,541,541,541,768,1351
993,0,541,541,541,383,1155
994,0,541,541,541,1378,1073
995,0,541,541,541,1023,756
996,0,541,541,541,525,710
997,0,541,541,541,1326,246
998,0,541,541,541,1022,20
999,0,540,540,540,1054,1327
1000,0,540,540,540,597,1304
1001,0,540,540,540,1466,834
1002,0,540,540,540,92,800
1003,0,540,540,540,48,696
1004,0,540,540,540,617,559
1005,0,540,540,540,1495,272
1006,0,539,539,539,178,955
1007,0,539,539,539,1093,571
1008,0,539,539,539,1627,399
1009,0,539,539,539,1550,102
1010,0,538,538,538,1549,1465
1011,0,538,538,538,1690,1431
1012,0,538,538,538,716,1365
1013,0,538,538,538,1818,1187
1014,0,538,538,538,744,949
1015,0,538,538,538,1391,896
1016,0,538,538,538,710,862
1017,0,538,538,538,594,856
1018,0,538,538,538,1724,831
1019,0,538,538,538,343,555
1020,0,538,538,538,695,530
1021,0,538,538,538,965,3
1022,0,537,537,537,1103,1284
1023,0,537,537,537,675,1209
1024,0,537,537,537,1799,940
1025,0,537,537,537,1723,545
1026,0,537,537,537,1513,525
1027,0,536,536,536,336,946
1028,0,536,536,536,1509,677
1029,0,536,536,536,1398,472
1030,0,536,536,536,984,91
1031,0,535,535,535,1872,1480
1032,0,535,535,535,831,1187
1033,0,535,535,535,102,1113
1034,0,535,535,535,546,726
1035,0,535,535,535,1036,328
1036,0,535,535,535,1644,269
1037,0,534,534,534,581,1484
1038,0,534,534,534,1544,1297
1039,0,534,534,534,1668,1099
1040,0,534,534,534,1737,789
1041,0,534,534,534,1476,456
1042,0,533,533,533,993,947
1043,0,533,533,533,412,946
1044,0,533,533,533,1436,678
1045,0,533,533,533,390,627
1046,0,533,533,533,559,596
1047,0,533,533,533,1566,416
1048,0,533,533,533,475,246
1049,0,532,532,532,1596,1451
1050,0,532,532,532,1595,1372
1051,0,532,532,532,1746,1213
1052,0,532,532,532,1661,870
1053,0,532,532,532,1279,358
1054,0,532,532,532,392,261
1055,0,532,532,532,196,260
1056,0,531,531,531,1199,1182
1057,0,531,531,531,142,1073
1058,0,531,531,531,1667,1030
1059,0,531,531,531,949,866
1060,0,531,531,531,1853,705
1061,0,531,531,531,1170,407
1062,0,531,531,531,1245,208
1063,0,530,530,530,480,1406
1064,0,530,530,530,815,1196
1065,0,530,530,530,1446,1056
1066,0,530,530,530,1644,60
1067,0,530,530,530,1729,32
1068,0,530,530,530,1543,27
1069,0,529,529,529,767,1481
1070,0,529,529,529,525,1475
1071,0,529,529,529,558,1269
1072,0,529,529,529,673,1111
1073,0,529,529,529,876,1085
1074,0,529,529,529,970,1031
1075,0,529,529,529,1838,975
1076,0,529,529,529,1573,766
1077,0,529,529,529,9,616
1078,0,529,529,529,1256,399
