 ,Area,Mean,Min,Max,X,Y
580,0,4227,4227,4227,568,1223
581,0,4226,4226,4226,278,1364
582,0,4226,4226,4226,1258,671
583,0,4225,4225,4225,1597,198
584,0,4225,4225,4225,757,142
585,0,4223,4223,4223,1766,1001
586,0,4222,4222,4222,756,1265
587,0,4221,4221,4221,1909,983
588,0,4217,4217,4217,633,96
589,0,4215,4215,4215,326,1411
590,0,4211,4211,4211,484,1337
591,0,4211,4211,4211,12,666
592,0,4211,4211,4211,1125,355
593,0,4207,4207,4207,1331,868
594,0,4205,4205,4205,499,1334
595,0,4205,4205,4205,1709,198
596,0,4203,4203,4203,615,691
597,0,4201,4201,4201,230,557
598,0,4195,4195,4195,1671,557
599,0,4192,4192,4192,1840,179
600,0,4180,4180,4180,1906,1105
601,0,4179,4179,4179,974,937
602,0,4175,4175,4175,1014,304
603,0,4175,4175,4175,47,51
604,0,4167,4167,4167,672,1197
605,0,4164,4164,4164,663,1374
606,0,4164,4164,4164,471,872
607,0,4161,4161,4161,766,590
608,0,4153,4153,4153,1679,571
609,0,4144,4144,4144,1074,863
610,0,4137,4137,4137,633,191
611,0,4137,4137,4137,1992,33
612,0,4129,4129,4129,1176,1350
613,0,4129,4129,4129,1210,745
614,0,4126,4126,4126,442,138
615,0,4121,4121,4121,1297,133
616,0,4117,4117,4117,1713,1154
617,0,4116,4116,4116,1859,355
618,0,4113,4113,4113,1649,201
619,0,4106,4106,4106,806,9
620,0,4089,4089,4089,713,784
621,0,4082,4082,4082,861,768
622,0,4077,4077,4077,1167,849
623,0,4075,4075,4075,1202,1449
624,0,4071,4071,4071,358,302
625,0,4067,4067,4067,1792,367
626,0,4060,4060,4060,615,1257
627,0,4059,4059,4059,1225,1396
628,0,4052,4052,4052,1100,1549
629,0,4052,4052,4052,1843,567
630,0,4052,4052,4052,989,365
631,0,4051,4051,4051,1919,199
632,0,4050,4050,4050,496,189
633,0,4048,4048,4048,567,1559
634,0,4047,4047,4047,689,1312
635,0,4046,4046,4046,748,1422
636,0,4043,4043,4043,1146,1605
637,0,4040,4040,4040,725,1268
638,0,4039,4039,4039,1369,787
639,0,4036,4036,4036,713,852
640,0,4035,4035,4035,520,1454
641,0,4035,4035,4035,480,660
642,0,4034,4034,4034,606,1458
643,0,4029,4029,4029,1753,807
644,0,4028,4028,4028,1096,667
645,0,4021,4021,4021,1653,625
646,0,4017,4017,4017,423,1409
647,0,4016,4016,4016,1876,1572
648,0,4016,4016,4016,674,190
649,0,4015,4015,4015,760,411
650,0,4012,4012,4012,585,593
651,0,4008,4008,4008,696,1601
652,0,4005,4005,4005,614,1374
653,0,3996,3996,3996,183,1478
654,0,3990,3990,3990,1763,1424
655,0,3990,3990,3990,1532,205
656,0,3989,3989,3989,1162,121
657,0,3980,3980,3980,1844,916
658,0,3976,3976,3976,685,1470
659,0,3974,3974,3974,1146,1202
660,0,3974,3974,3974,1422,895
661,0,3974,3974,3974,1931,649
662,0,3965,3965,3965,745,575
663,0,3962,3962,3962,1040,874
664,0,3949,3949,3949,1148,700
665,0,3946,3946,3946,638,1554
666,0,3946,3946,3946,1135,1095
667,0,3945,3945,3945,1852,1551
668,0,3942,3942,3942,1643,281
669,0,3935,3935,3935,1264,309
670,0,3930,3930,3930,805,756
671,0,3930,3930,3930,1033,196
672,0,3926,3926,3926,1193,625
673,0,3911,3911,3911,679,289
674,0,3907,3907,3907,1626,246
675,0,3904,3904,3904,1718,174
676,0,3900,3900,3900,1172,724
677,0,3893,3893,3893,1128,1346
678,0,3889,3889,3889,1069,189
679,0,3887,3887,3887,1226,1003
680,0,3877,3877,3877,1669,37
681,0,3875,3875,3875,392,1672
682,0,3873,3873,3873,1196,831
683,0,3869,3869,3869,1655,775
684,0,3858,3858,3858,985,69
685,0,3848,3848,3848,984,13
686,0,3842,3842,3842,708,1612
687,0,3837,3837,3837,1248,811
688,0,3829,3829,3829,1096,414
689,0,3826,3826,3826,1416,843
690,0,3823,3823,3823,1041,45
691,0,3818,3818,3818,962,227
692,0,3813,3813,3813,1851,200
693,0,3811,3811,3811,1954,1375
694,0,3809,3809,3809,1837,583
695,0,3809,3809,3809,1415,370
696,0,3806,3806,3806,1547,826
697,0,3803,3803,3803,1880,810
698,0,3799,3799,3799,976,272
699,0,3799,3799,3799,1090,182
700,0,3795,3795,3795,1990,14
701,0,3788,3788,3788,1141,1508
702,0,3783,3783,3783,1906,596
703,0,3778,3778,3778,1676,1532
704,0,3761,3761,3761,1818,1151
705,0,3747,3747,3747,1959,836
706,0,3739,3739,3739,1876,730
707,0,3739,3739,3739,1908,718
708,0,3729,3729,3729,1345,1397
709,0,3726,3726,3726,1922,1593
710,0,3726,3726,3726,1642,744
711,0,3722,3722,3722,1766,1593
712,0,3721,3721,3721,1337,149
713,0,3716,3716,3716,1345,1505
714,0,3716,3716,3716,1665,999
715,0,3714,3714,3714,1765,916
716,0,3709,3709,3709,1480,306
717,0,3700,3700,3700,1990,1434
718,0,3695,3695,3695,1751,153
719,0,3689,3689,3689,1737,563
720,0,3682,3682,3682,1871,245
721,0,3662,3662,3662,1860,276
722,0,3650,3650,3650,1199,56
723,0,3646,3646,3646,1539,1149
